date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,div_convention,exercise_style
2014-03-03,2014-10-18,P,410000,5.05,5.4,0,183,0.255603,102292985,0,APPLE INC,,A
2014-03-03,2014-10-18,P,415000,5.65,5.95,2,190,0.253804,102292986,0,APPLE INC,,A
2014-03-03,2014-10-18,P,420000,6.35,6.65,1,331,0.252925,102292987,0,APPLE INC,,A
2014-03-03,2014-10-18,P,425000,7.05,7.45,21,410,0.251885,102292988,0,APPLE INC,,A
2014-03-03,2014-10-18,P,430000,7.85,8.15,1,438,0.25015,102292989,0,APPLE INC,,A
2014-03-03,2014-10-18,P,435000,8.8,9.05,0,291,0.249604,102292990,0,APPLE INC,,A
2014-03-03,2014-10-18,P,440000,9.7,10.05,0,399,0.248551,102292991,0,APPLE INC,,A
2014-03-03,2014-10-18,P,445000,10.75,11.1,0,264,0.247743,102292992,0,APPLE INC,,A
2014-03-03,2014-10-18,P,450000,11.85,12.2,5,2781,0.246693,102292993,0,APPLE INC,,A
2014-03-03,2014-10-18,P,455000,13.1,13.5,0,249,0.246452,102292994,0,APPLE INC,,A
2014-03-03,2014-10-18,P,460000,14.35,14.7,1,516,0.245062,102292995,0,APPLE INC,,A
2014-03-03,2014-10-18,P,465000,15.8,16.2,0,444,0.244978,102292996,0,APPLE INC,,A
2014-03-03,2014-10-18,P,470000,17.25,17.65,32,355,0.243992,102292997,0,APPLE INC,,A
2014-03-03,2014-10-18,P,475000,18.85,19.2,3,960,0.243252,102292998,0,APPLE INC,,A
2014-03-03,2014-10-18,P,480000,20.5,20.9,0,409,0.242544,102292999,0,APPLE INC,,A
2014-03-03,2014-10-18,P,485000,22.3,22.8,6,380,0.242386,102293000,0,APPLE INC,,A
2014-03-03,2014-10-18,P,490000,24.2,24.6,205,558,0.241564,102293001,0,APPLE INC,,A
2014-03-03,2014-10-18,P,495000,26.2,26.6,1,572,0.241073,102293002,0,APPLE INC,,A
2014-03-03,2014-10-18,P,500000,28.3,28.6,46,2391,0.240247,102293003,0,APPLE INC,,A
2014-03-03,2014-10-18,P,505000,30.5,30.8,20,7317,0.239742,102293004,0,APPLE INC,,A
2014-03-03,2014-10-18,P,510000,32.8,33.3,4,757,0.239855,102293005,0,APPLE INC,,A
2014-03-03,2014-10-18,P,515000,35.2,35.7,0,444,0.239319,102293006,0,APPLE INC,,A
2014-03-03,2014-10-18,P,520000,37.75,38.25,5,579,0.23908,102293007,0,APPLE INC,,A
2014-03-03,2014-10-18,P,525000,40.35,40.8,10,874,0.238392,102293008,0,APPLE INC,,A
2014-03-03,2014-10-18,P,530000,43.1,43.55,0,534,0.238175,102293009,0,APPLE INC,,A
2014-03-03,2014-10-18,P,535000,45.9,46.3,0,806,0.237502,102293010,0,APPLE INC,,A
2014-03-03,2014-10-18,P,540000,48.85,49.45,0,773,0.237905,102293011,0,APPLE INC,,A
2014-03-03,2014-10-18,P,545000,51.85,52.45,0,288,0.237428,102293012,0,APPLE INC,,A
2014-03-03,2014-10-18,P,550000,54.95,55.6,24,846,0.237148,102293013,0,APPLE INC,,A
2014-03-03,2014-10-18,P,555000,58.2,58.8,21,508,0.236913,102293014,0,APPLE INC,,A
2014-03-03,2014-10-18,P,560000,61.45,62.15,0,366,0.236584,102293015,0,APPLE INC,,A
2014-03-03,2014-10-18,P,565000,64.9,65.6,0,227,0.23667,102293016,0,APPLE INC,,A
2014-03-03,2014-10-18,P,570000,68.4,69.1,0,317,0.236556,102293017,0,APPLE INC,,A
2014-03-03,2014-10-18,P,575000,71.95,72.8,28,273,0.236735,102293018,0,APPLE INC,,A
2014-03-03,2014-10-18,P,580000,75.6,76.55,0,45,0.236895,102293019,0,APPLE INC,,A
2014-03-03,2014-10-18,P,585000,79.35,80.25,0,32,0.236722,102293020,0,APPLE INC,,A
2014-03-03,2014-10-18,P,590000,83.15,84,0,21,0.236394,102293021,0,APPLE INC,,A
2014-03-03,2014-10-18,P,595000,87,87.9,6,16,0.236273,102293022,0,APPLE INC,,A
2014-03-03,2014-10-18,P,600000,91,92,8,333,0.236959,102293023,0,APPLE INC,,A
2014-03-03,2014-10-18,P,605000,94.95,96.95,0,2,0.240277,102293024,0,APPLE INC,,A
2014-03-03,2014-10-18,P,610000,99.15,101.1,0,15,0.241143,102293025,0,APPLE INC,,A
2014-03-03,2014-10-18,P,615000,103.25,104.2,1,24,0.236902,102293026,0,APPLE INC,,A
2014-03-03,2014-10-18,P,620000,107.45,109.55,0,272,0.241867,102293027,0,APPLE INC,,A
2014-03-03,2014-10-18,P,625000,111.35,113.75,0,67,0.240381,102293028,0,APPLE INC,,A
2014-03-03,2014-10-18,P,630000,116,118.1,0,32,0.242406,102293029,0,APPLE INC,,A
2014-03-03,2014-10-18,P,635000,119.85,122.55,0,4,0.240866,102293030,0,APPLE INC,,A
2014-03-03,2014-10-18,P,640000,124.7,126.9,0,13,0.243166,102293031,0,APPLE INC,,A
2014-03-03,2014-10-18,P,645000,129.3,131.35,0,10,0.244456,102293032,0,APPLE INC,,A
2014-03-03,2014-10-18,P,650000,133.8,135.85,0,27,0.245172,102293033,0,APPLE INC,,A
2014-03-03,2014-10-18,P,655000,138,140.45,0,22,0.244445,102293034,0,APPLE INC,,A
2014-03-03,2014-10-18,P,660000,142.5,144.95,0,26,0.244391,102293035,0,APPLE INC,,A
2014-03-03,2014-10-18,P,665000,147.2,149.6,0,8,0.24602,102293036,0,APPLE INC,,A
2014-03-03,2014-10-18,P,670000,151.9,154.1,0,29,0.246483,102293037,0,APPLE INC,,A
2014-03-03,2014-10-18,P,675000,156.65,158.8,0,16,0.248213,102293038,0,APPLE INC,,A
2014-03-03,2014-10-18,P,680000,161.05,163.45,0,15,0.247052,102293039,0,APPLE INC,,A
2014-03-03,2014-10-18,P,685000,165.95,168.3,0,10,0.250289,102293040,0,APPLE INC,,A
2014-03-03,2014-10-18,P,690000,170.75,172.95,0,0,0.251278,102293041,0,APPLE INC,,A
2014-03-03,2014-10-18,P,695000,175.25,177.65,0,4,0.250124,102293042,0,APPLE INC,,A
2014-03-03,2014-10-18,P,700000,180.45,182.4,0,119,0.2544,102293043,0,APPLE INC,,A
2014-03-03,2014-10-18,P,705000,185.2,187.2,0,3,0.255454,102293044,0,APPLE INC,,A
2014-03-03,2014-10-18,P,710000,190,192.1,0,0,0.257515,102293045,0,APPLE INC,,A
2014-03-03,2014-10-18,P,715000,194.75,196.9,0,1,0.258141,102293046,0,APPLE INC,,A
2014-03-03,2014-10-18,P,720000,199.65,201.75,0,3,0.260291,102293047,0,APPLE INC,,A
2014-03-03,2014-10-18,P,725000,203.95,206.45,0,3,0.255171,102293048,0,APPLE INC,,A
2014-03-03,2014-10-18,P,730000,209.05,211.3,0,4,0.25884,102293049,0,APPLE INC,,A
2014-03-03,2014-10-18,P,735000,214.05,216.2,0,1,0.26195,102293050,0,APPLE INC,,A
2014-03-03,2014-10-18,P,740000,218.8,221.15,0,2,0.262889,102293051,0,APPLE INC,,A
2014-03-03,2014-10-18,P,745000,223.4,226,0,0,0.260823,102293052,0,APPLE INC,,A
2014-03-03,2014-10-18,P,750000,228.9,230.85,0,1,0.268689,102293053,0,APPLE INC,,A
2014-03-03,2014-10-18,P,755000,233.45,235.75,0,0,0.26628,102293054,0,APPLE INC,,A
2014-03-03,2014-10-18,P,760000,238.35,240.65,0,0,0.267671,102293055,0,APPLE INC,,A
2014-03-03,2014-10-18,P,765000,243.5,245.45,0,0,0.270832,102293056,0,APPLE INC,,A
2014-03-03,2014-10-18,P,770000,248.15,250.35,0,0,0.268665,102293057,0,APPLE INC,,A
2014-03-03,2014-10-18,P,775000,253.4,255.3,0,0,0.275039,102293058,0,APPLE INC,,A
2014-03-03,2014-10-18,P,780000,258.05,260.35,0,0,0.27459,102293059,0,APPLE INC,,A
2014-03-03,2014-10-18,P,785000,263,265.15,0,1,0.274584,102293060,0,APPLE INC,,A
2014-03-03,2014-10-18,P,790000,267.65,270.15,0,0,0.272724,102293061,0,APPLE INC,,A
2014-03-03,2014-10-18,P,795000,272.9,275.1,0,1,0.279373,102293062,0,APPLE INC,,A
2014-03-03,2014-10-18,P,800000,277.7,280.05,0,0,0.278865,102412202,0,APPLE INC,,A
2014-03-03,2014-10-18,P,805000,282.8,284.9,0,0,0.281468,102412203,0,APPLE INC,,A
2014-03-03,2014-10-18,P,810000,287.8,289.95,0,0,0.285704,102412204,0,APPLE INC,,A
2014-03-03,2014-10-18,P,815000,292.5,294.8,0,0,0.281146,102412205,0,APPLE INC,,A
2014-03-03,2014-10-18,P,820000,297.65,299.85,0,1,0.288115,102412206,0,APPLE INC,,A
2014-03-03,2014-10-18,P,825000,302.65,304.8,0,2,0.290526,102412207,0,APPLE INC,,A
2014-03-03,2014-10-18,P,830000,307.8,309.75,0,3,0.295602,102412208,0,APPLE INC,,A
2014-03-03,2014-10-18,P,835000,312.75,314.55,14,2,0.294266,102412209,0,APPLE INC,,A
2014-03-03,2014-10-18,P,840000,317.35,319.7,0,2,0.292541,102412210,0,APPLE INC,,A
2014-03-03,2014-10-18,P,845000,322.7,324.8,0,1,0.304431,102412211,0,APPLE INC,,A
2014-03-03,2015-01-17,C,1000000,0.57,0.59,140,7430,0.294899,83244103,0,APPLE INC,,A
2014-03-03,2015-01-17,C,1010000,0.44,0.62,4,793,0.295376,83245069,0,APPLE INC,,A
2014-03-03,2015-01-17,C,1020000,0.4,0.52,2,584,0.294049,83245070,0,APPLE INC,,A
2014-03-03,2015-01-17,C,1030000,0.35,0.5,0,492,0.294913,83245071,0,APPLE INC,,A
2014-03-03,2015-01-17,C,1040000,0.41,0.5,0,1008,0.300808,83245072,0,APPLE INC,,A
2014-03-03,2015-01-17,C,1050000,0.33,0.49,19,7902,0.300678,83245073,0,APPLE INC,,A
2014-03-03,2015-01-17,C,195000,330.05,333.65,0,10,,100788881,0,APPLE INC,,A
2014-03-03,2015-01-17,C,200000,325.05,328.05,0,70,,100769072,0,APPLE INC,,A
2014-03-03,2015-01-17,C,205000,320.05,323.05,0,0,,100769073,0,APPLE INC,,A
2014-03-03,2015-01-17,C,210000,315.05,318.6,0,6,,100746429,0,APPLE INC,,A
2014-03-03,2015-01-17,C,215000,310.1,313.35,0,14,,100572340,0,APPLE INC,,A
2014-03-03,2015-01-17,C,220000,305.1,308.6,0,4,,100572341,0,APPLE INC,,A
2014-03-03,2015-01-17,C,225000,300.1,303.5,0,2,,100433837,0,APPLE INC,,A
2014-03-03,2015-01-17,C,230000,295.1,298.3,0,6,,100413819,0,APPLE INC,,A
2014-03-03,2015-01-17,C,235000,290.1,293.35,0,4,,100433838,0,APPLE INC,,A
2014-03-03,2015-01-17,C,240000,285.1,288.35,0,8,,100413820,0,APPLE INC,,A
2014-03-03,2015-01-17,C,250000,275.1,278.15,0,145,,100307951,0,APPLE INC,,A
2014-03-03,2015-01-17,C,260000,265,268.1,0,85,,83550738,0,APPLE INC,,A
2014-03-03,2015-01-17,C,265000,260.15,263.2,0,0,,101982798,0,APPLE INC,,A
2014-03-03,2015-01-17,C,270000,255.15,258.25,0,67,,83524331,0,APPLE INC,,A
2014-03-03,2015-01-17,C,275000,250.2,253.2,0,0,,101982799,0,APPLE INC,,A
2014-03-03,2015-01-17,C,280000,245.15,248.35,0,45,,83518967,0,APPLE INC,,A
2014-03-03,2015-01-17,C,285000,240.1,243.15,0,0,,101982800,0,APPLE INC,,A
2014-03-03,2015-01-17,C,290000,235.15,238.2,0,47,,83510781,0,APPLE INC,,A
2014-03-03,2015-01-17,C,295000,230.15,233.2,0,1,,101982801,0,APPLE INC,,A
2014-03-03,2015-01-17,C,300000,226.85,228.25,0,2575,,83496599,0,APPLE INC,,A
2014-03-03,2015-01-17,C,305000,220.1,223.05,0,0,,101982802,0,APPLE INC,,A
2014-03-03,2015-01-17,C,310000,215.2,218.55,0,73,,83496600,0,APPLE INC,,A
2014-03-03,2015-01-17,C,315000,210.3,213.55,0,0,,101982803,0,APPLE INC,,A
2014-03-03,2015-01-17,C,320000,206.2,208.25,0,117,,83374477,0,APPLE INC,,A
2014-03-03,2015-01-17,C,325000,200.1,203.3,0,1,,101982804,0,APPLE INC,,A
2014-03-03,2015-01-17,C,330000,195.25,198.3,0,117,,83374478,0,APPLE INC,,A
2014-03-03,2015-01-17,C,335000,190.35,193.3,0,4,,101982805,0,APPLE INC,,A
2014-03-03,2015-01-17,C,340000,185.45,188.3,0,97,,83356821,0,APPLE INC,,A
2014-03-03,2015-01-17,C,345000,180.5,183.3,0,16,,101982806,0,APPLE INC,,A
2014-03-03,2015-01-17,C,350000,175.6,178.35,4,1663,,83356822,0,APPLE INC,,A
2014-03-03,2015-01-17,C,355000,170.65,173.5,0,30,,100600119,0,APPLE INC,,A
2014-03-03,2015-01-17,C,360000,165.85,168.7,1,211,,83356823,0,APPLE INC,,A
2014-03-03,2015-01-17,C,365000,160.85,163.8,0,177,,100600120,0,APPLE INC,,A
2014-03-03,2015-01-17,C,370000,156.25,159.55,1,436,,83356824,0,APPLE INC,,A
2014-03-03,2015-01-17,C,375000,151.35,154.35,0,618,,100600121,0,APPLE INC,,A
2014-03-03,2015-01-17,C,380000,146.75,149.5,20,476,0.202183,83356825,0,APPLE INC,,A
2014-03-03,2015-01-17,C,385000,142.1,145.4,0,202,0.228207,100600122,0,APPLE INC,,A
2014-03-03,2015-01-17,C,390000,137.4,140.2,14,444,0.222233,83356826,0,APPLE INC,,A
2014-03-03,2015-01-17,C,395000,132.85,135.8,0,278,0.228621,100600123,0,APPLE INC,,A
2014-03-03,2015-01-17,C,400000,129.05,131,20,8826,0.235078,83246825,0,APPLE INC,,A
2014-03-03,2015-01-17,C,405000,124,127.05,0,443,0.23609,100600124,0,APPLE INC,,A
2014-03-03,2015-01-17,C,410000,120.5,122.25,3,1455,0.240787,83246826,0,APPLE INC,,A
2014-03-03,2015-01-17,C,415000,115.25,118.4,0,275,0.237923,100600125,0,APPLE INC,,A
2014-03-03,2015-01-17,C,420000,112,113.85,0,1818,0.241942,83246827,0,APPLE INC,,A
2014-03-03,2015-01-17,C,425000,108.4,109.9,2,881,0.245813,100600126,0,APPLE INC,,A
2014-03-03,2015-01-17,C,430000,103.05,105.5,0,1803,0.237871,83244104,0,APPLE INC,,A
2014-03-03,2015-01-17,C,435000,99.05,101.55,0,481,0.238297,100600127,0,APPLE INC,,A
2014-03-03,2015-01-17,C,440000,95.2,97.65,2,2654,0.238932,83244105,0,APPLE INC,,A
2014-03-03,2015-01-17,C,445000,91.35,93.9,1,539,0.239577,100600128,0,APPLE INC,,A
2014-03-03,2015-01-17,C,450000,89.05,90.25,73,12549,0.245008,83244106,0,APPLE INC,,A
2014-03-03,2015-01-17,C,455000,84.85,87.05,1,968,0.244215,100600129,0,APPLE INC,,A
2014-03-03,2015-01-17,C,460000,82.25,83.05,10,3579,0.245426,83244107,0,APPLE INC,,A
2014-03-03,2015-01-17,C,465000,78.9,79.55,4,1223,0.245257,100600130,0,APPLE INC,,A
2014-03-03,2015-01-17,C,470000,75.45,76.2,6,2939,0.244509,83244108,0,APPLE INC,,A
2014-03-03,2015-01-17,C,475000,72.35,73.15,1,1247,0.245423,100600131,0,APPLE INC,,A
2014-03-03,2015-01-17,C,480000,69.1,69.7,20,5684,0.244058,83244109,0,APPLE INC,,A
2014-03-03,2015-01-17,C,485000,65.95,66.7,5,725,0.243942,100600132,0,APPLE INC,,A
2014-03-03,2015-01-17,C,490000,63,63.8,6,3619,0.243936,83244110,0,APPLE INC,,A
2014-03-03,2015-01-17,C,495000,60.2,60.9,1,1364,0.243818,100600133,0,APPLE INC,,A
2014-03-03,2015-01-17,C,500000,57.55,58.05,182,40914,0.24372,83244111,0,APPLE INC,,A
2014-03-03,2015-01-17,C,505000,54.8,55.4,10,1929,0.243374,100600134,0,APPLE INC,,A
2014-03-03,2015-01-17,C,510000,52.2,52.8,11,2999,0.243131,83244112,0,APPLE INC,,A
2014-03-03,2015-01-17,C,515000,49.75,50.25,17,840,0.242828,100600135,0,APPLE INC,,A
2014-03-03,2015-01-17,C,520000,47.35,47.85,146,4625,0.242688,83244113,0,APPLE INC,,A
2014-03-03,2015-01-17,C,525000,44.95,45.5,75,6635,0.242271,100600136,0,APPLE INC,,A
2014-03-03,2015-01-17,C,530000,42.9,43.25,63,3415,0.242628,83234278,0,APPLE INC,,A
2014-03-03,2015-01-17,C,535000,40.6,41.15,26,1216,0.242231,100600137,0,APPLE INC,,A
2014-03-03,2015-01-17,C,540000,38.6,39.05,131,5108,0.242099,83234279,0,APPLE INC,,A
2014-03-03,2015-01-17,C,545000,36.55,37.05,90,2481,0.241725,100600138,0,APPLE INC,,A
2014-03-03,2015-01-17,C,550000,34.7,35.2,135,17027,0.24179,83234280,0,APPLE INC,,A
2014-03-03,2015-01-17,C,555000,32.8,33.35,28,1475,0.241362,101982807,0,APPLE INC,,A
2014-03-03,2015-01-17,C,560000,31.2,31.55,23,11468,0.241405,83234281,0,APPLE INC,,A
2014-03-03,2015-01-17,C,565000,29.4,29.9,105,891,0.240871,101982808,0,APPLE INC,,A
2014-03-03,2015-01-17,C,570000,27.9,28.3,24,3512,0.240956,83234282,0,APPLE INC,,A
2014-03-03,2015-01-17,C,575000,26.35,26.8,26,1765,0.240837,101982809,0,APPLE INC,,A
2014-03-03,2015-01-17,C,580000,24.9,25.35,919,4454,0.240794,83234283,0,APPLE INC,,A
2014-03-03,2015-01-17,C,585000,23.65,24,252,1765,0.241187,101982810,0,APPLE INC,,A
2014-03-03,2015-01-17,C,590000,22.15,22.65,20,3532,0.240449,83234284,0,APPLE INC,,A
2014-03-03,2015-01-17,C,595000,20.9,21.4,11,534,0.240372,101982811,0,APPLE INC,,A
2014-03-03,2015-01-17,C,600000,19.85,20.2,1119,27216,0.240678,83234285,0,APPLE INC,,A
2014-03-03,2015-01-17,C,605000,18.65,19.05,31,756,0.240368,101982812,0,APPLE INC,,A
2014-03-03,2015-01-17,C,610000,17.55,18,231,2731,0.240332,83234286,0,APPLE INC,,A
2014-03-03,2015-01-17,C,615000,16.65,16.95,4,428,0.240494,101982813,0,APPLE INC,,A
2014-03-03,2015-01-17,C,620000,15.65,16.05,16,2966,0.24051,83234287,0,APPLE INC,,A
2014-03-03,2015-01-17,C,625000,14.75,15.1,11,2023,0.240431,101982814,0,APPLE INC,,A
2014-03-03,2015-01-17,C,630000,13.9,14.25,29,3742,0.240564,83234288,0,APPLE INC,,A
2014-03-03,2015-01-17,C,635000,13.15,13.4,18,187,0.240762,101982815,0,APPLE INC,,A
2014-03-03,2015-01-17,C,640000,12.35,12.65,39,1901,0.240813,83234289,0,APPLE INC,,A
2014-03-03,2015-01-17,C,645000,11.65,11.95,13,566,0.241068,101982816,0,APPLE INC,,A
2014-03-03,2015-01-17,C,650000,10.95,11.25,80,13345,0.241052,83234290,0,APPLE INC,,A
2014-03-03,2015-01-17,C,655000,10.3,10.6,6,644,0.241144,101982817,0,APPLE INC,,A
2014-03-03,2015-01-17,C,660000,9.65,10.05,21,3708,0.241362,83234291,0,APPLE INC,,A
2014-03-03,2015-01-17,C,665000,9.15,9.5,8,208,0.241942,101982818,0,APPLE INC,,A
2014-03-03,2015-01-17,C,670000,8.6,9,172,3232,0.242257,83234292,0,APPLE INC,,A
2014-03-03,2015-01-17,C,675000,8.1,8.45,738,1758,0.242275,101982819,0,APPLE INC,,A
2014-03-03,2015-01-17,C,680000,7.65,7.95,5,2467,0.242488,83234293,0,APPLE INC,,A
2014-03-03,2015-01-17,C,685000,7.2,7.55,5,144,0.242959,101982820,0,APPLE INC,,A
2014-03-03,2015-01-17,C,690000,6.65,7.05,6,2714,0.242245,83234294,0,APPLE INC,,A
2014-03-03,2015-01-17,C,695000,6.4,6.75,3,1129,0.243759,101982821,0,APPLE INC,,A
2014-03-03,2015-01-17,C,700000,6.1,6.35,1013,29479,0.244352,83234295,0,APPLE INC,,A
2014-03-03,2015-01-17,C,705000,5.7,6.05,41,797,0.244691,101982822,0,APPLE INC,,A
2014-03-03,2015-01-17,C,710000,5.35,5.65,215,1722,0.244527,83234296,0,APPLE INC,,A
2014-03-03,2015-01-17,C,715000,5.05,5.35,2,497,0.244989,101982823,0,APPLE INC,,A
2014-03-03,2015-01-17,C,720000,4.8,5.05,1,1840,0.245557,83234297,0,APPLE INC,,A
2014-03-03,2015-01-17,C,725000,4.45,4.75,7,1567,0.245315,101982824,0,APPLE INC,,A
2014-03-03,2015-01-17,C,730000,4.25,4.55,1,2046,0.246453,83234298,0,APPLE INC,,A
2014-03-03,2015-01-17,C,735000,4,4.3,1,44,0.246782,101982825,0,APPLE INC,,A
2014-03-03,2015-01-17,C,740000,3.8,4.1,1,1490,0.247574,83234299,0,APPLE INC,,A
2014-03-03,2015-01-17,C,745000,3.65,3.85,5,153,0.248203,101982826,0,APPLE INC,,A
2014-03-03,2015-01-17,C,750000,3.4,3.7,213,5599,0.248668,83234300,0,APPLE INC,,A
2014-03-03,2015-01-17,C,755000,3.25,3.45,1,54,0.248972,101982827,0,APPLE INC,,A
2014-03-03,2015-01-17,C,760000,3.05,3.35,1,467,0.249912,83234301,0,APPLE INC,,A
2014-03-03,2015-01-17,C,765000,2.9,3.15,0,64,0.25031,101982828,0,APPLE INC,,A
2014-03-03,2015-01-17,C,770000,2.59,2.98,1,574,0.249412,83234302,0,APPLE INC,,A
2014-03-03,2015-01-17,C,775000,2.58,2.89,3,322,0.25168,101982829,0,APPLE INC,,A
2014-03-03,2015-01-17,C,780000,2.46,2.67,1,355,0.251657,83234303,0,APPLE INC,,A
2014-03-03,2015-01-17,C,785000,2.19,2.78,0,38,0.253186,101982830,0,APPLE INC,,A
2014-03-03,2015-01-17,C,790000,2.23,2.46,0,1935,0.25344,83234304,0,APPLE INC,,A
2014-03-03,2015-01-17,C,795000,2.1,2.35,0,140,0.253948,102210581,0,APPLE INC,,A
2014-03-03,2015-01-17,C,800000,1.91,2.26,61,7472,0.253883,83234305,0,APPLE INC,,A
2014-03-03,2015-01-17,C,805000,1.92,2.15,0,49,0.255658,102210582,0,APPLE INC,,A
2014-03-03,2015-01-17,C,810000,1.77,2.06,0,860,0.255772,83234306,0,APPLE INC,,A
2014-03-03,2015-01-17,C,815000,1.71,1.94,0,590,0.256445,102227396,0,APPLE INC,,A
2014-03-03,2015-01-17,C,820000,1.62,1.91,0,273,0.257744,83234307,0,APPLE INC,,A
2014-03-03,2015-01-17,C,825000,1.52,1.83,0,121,0.258185,102227397,0,APPLE INC,,A
2014-03-03,2015-01-17,C,830000,1.48,1.72,0,361,0.258892,83234308,0,APPLE INC,,A
2014-03-03,2015-01-17,C,835000,1.38,1.65,0,56,0.259212,102227398,0,APPLE INC,,A
2014-03-03,2015-01-17,C,840000,1.26,1.58,0,307,0.259103,83244114,0,APPLE INC,,A
2014-03-03,2015-01-17,C,845000,1.26,1.58,0,26,0.261678,102227399,0,APPLE INC,,A
2014-03-03,2015-01-17,C,850000,1.35,1.48,30,1691,0.264084,83244115,0,APPLE INC,,A
2014-03-03,2015-01-17,C,855000,1.24,1.5,0,4,0.265264,102227400,0,APPLE INC,,A
2014-03-03,2015-01-17,C,860000,1.06,1.39,0,274,0.263188,83244116,0,APPLE INC,,A
2014-03-03,2015-01-17,C,870000,1.11,1.35,0,410,0.268251,83244117,0,APPLE INC,,A
2014-03-03,2015-01-17,C,880000,1.01,1.3,0,371,0.270522,83244118,0,APPLE INC,,A
2014-03-03,2015-01-17,C,890000,0.87,1.1,0,345,0.268922,83244119,0,APPLE INC,,A
2014-03-03,2015-01-17,C,900000,0.84,1.07,0,2933,0.272293,83244120,0,APPLE INC,,A
2014-03-03,2015-01-17,C,910000,0.78,1.03,0,449,0.274704,83244121,0,APPLE INC,,A
2014-03-03,2015-01-17,C,920000,0.75,1.01,0,455,0.278029,83244122,0,APPLE INC,,A
2014-03-03,2015-01-17,C,930000,0.71,0.96,0,392,0.280345,83244123,0,APPLE INC,,A
2014-03-03,2015-01-17,C,940000,0.69,0.9,0,288,0.282726,83244124,0,APPLE INC,,A
2014-03-03,2015-01-17,C,950000,0.57,0.88,0,1095,0.283436,83244125,0,APPLE INC,,A
2014-03-03,2015-01-17,C,960000,0.56,0.79,1,582,0.284864,83244126,0,APPLE INC,,A
2014-03-03,2015-01-17,C,970000,0.58,0.78,1,686,0.289142,83244127,0,APPLE INC,,A
2014-03-03,2015-01-17,C,980000,0.55,0.71,0,652,0.290256,83244128,0,APPLE INC,,A
2014-03-03,2015-01-17,C,990000,0.53,0.69,0,873,0.292939,83244129,0,APPLE INC,,A
2014-03-03,2015-01-17,P,1000000,479.2,482.2,0,513,0.32012,83244130,0,APPLE INC,,A
2014-03-03,2015-01-17,P,1010000,489.05,492.3,0,252,0.323762,83245074,0,APPLE INC,,A
2014-03-03,2015-01-17,P,1020000,499.35,502.3,0,263,0.334529,83245075,0,APPLE INC,,A
2014-03-03,2015-01-17,P,1030000,509.1,512.2,0,273,0.331968,83245076,0,APPLE INC,,A
2014-03-03,2015-01-17,P,1040000,518.8,522.15,0,416,0.32859,83245077,0,APPLE INC,,A
2014-03-03,2015-01-17,P,1050000,529.25,531.85,1,474,0.336646,83245078,0,APPLE INC,,A
2014-03-03,2015-01-17,P,195000,0,0.23,0,917,0.386621,100788882,0,APPLE INC,,A
2014-03-03,2015-01-17,P,200000,0.05,0.25,0,1562,0.387612,100769074,0,APPLE INC,,A
2014-03-03,2015-01-17,P,205000,0.07,0.31,40,513,0.387898,100769075,0,APPLE INC,,A
2014-03-03,2015-01-17,P,210000,0.09,0.33,0,576,0.382654,100746430,0,APPLE INC,,A
2014-03-03,2015-01-17,P,215000,0.15,0.37,1,1037,0.382543,100572342,0,APPLE INC,,A
2014-03-03,2015-01-17,P,220000,0.1,0.34,0,424,0.366083,100572343,0,APPLE INC,,A
2014-03-03,2015-01-17,P,225000,0.13,0.37,0,1484,0.362401,100433839,0,APPLE INC,,A
2014-03-03,2015-01-17,P,230000,0.13,0.38,0,896,0.354324,100413821,0,APPLE INC,,A
2014-03-03,2015-01-17,P,235000,0.21,0.48,0,652,0.358468,100433840,0,APPLE INC,,A
2014-03-03,2015-01-17,P,240000,0.16,0.4,1,962,0.340828,100413822,0,APPLE INC,,A
2014-03-03,2015-01-17,P,250000,0.25,0.45,23,4124,0.333132,100307952,0,APPLE INC,,A
2014-03-03,2015-01-17,P,260000,0.29,0.5,1,2713,0.321576,83550739,0,APPLE INC,,A
2014-03-03,2015-01-17,P,265000,0.31,0.54,0,51,0.316457,101982831,0,APPLE INC,,A
2014-03-03,2015-01-17,P,270000,0.36,0.59,0,1638,0.313012,83524332,0,APPLE INC,,A
2014-03-03,2015-01-17,P,275000,0.43,0.65,0,79,0.310411,101982832,0,APPLE INC,,A
2014-03-03,2015-01-17,P,280000,0.5,0.73,0,2245,0.308028,83518968,0,APPLE INC,,A
2014-03-03,2015-01-17,P,285000,0.54,0.81,0,308,0.304124,101982833,0,APPLE INC,,A
2014-03-03,2015-01-17,P,290000,0.62,0.86,0,2145,0.300249,83510782,0,APPLE INC,,A
2014-03-03,2015-01-17,P,295000,0.72,0.97,0,204,0.298318,101982834,0,APPLE INC,,A
2014-03-03,2015-01-17,P,300000,0.9,1,0,5364,0.295817,83496601,0,APPLE INC,,A
2014-03-03,2015-01-17,P,305000,0.93,1.12,0,491,0.291472,101982835,0,APPLE INC,,A
2014-03-03,2015-01-17,P,310000,1.09,1.31,0,1360,0.291134,83496602,0,APPLE INC,,A
2014-03-03,2015-01-17,P,315000,1.16,1.44,0,401,0.287126,101982836,0,APPLE INC,,A
2014-03-03,2015-01-17,P,320000,1.36,1.61,1,3190,0.285865,83374479,0,APPLE INC,,A
